   1.0000000e+00   4.5911244e+00  -3.0537084e+00   1.5050268e-01
   0.0000000e+00   1.9010645e+01  -5.3934586e-01   1.5969130e+00
   4.0000000e+00   2.6699040e+01   2.7354836e+00  -4.0968400e+00
   3.0000000e+00   2.7539096e+01  -2.3652112e+00  -4.3404037e+00
   1.0000000e+00   4.2297548e+01  -3.1242732e+00  -6.9469613e-01
   5.0000000e+00   6.2828215e+01  -3.6032600e+00  -4.5384515e+00
   0.0000000e+00   7.0702230e+01  -3.5908850e-01   1.4798763e+00
   3.0000000e+00   7.8226781e+01  -2.2478880e+00  -4.5724446e+00
   1.0000000e+00   8.2588991e+01  -2.1804117e+00  -8.3934417e-01
   0.0000000e+00   8.2964654e+01  -6.4346571e-01   1.8851071e+00
   1.0000000e+00   9.6549833e+01  -2.7155363e+00  -3.7167907e-01
   0.0000000e+00   1.0225442e+02  -1.3536727e-01   2.0359381e+00
   0.0000000e+00   1.0425504e+02  -5.4294827e-01   2.5379090e+00
   0.0000000e+00   1.3077168e+02  -6.4827357e-01   1.9399793e+00
   1.0000000e+00   1.3302283e+02  -2.9794536e+00  -3.5545053e-01
   2.0000000e+00   1.5208330e+02  -3.0260443e-01  -2.1281620e+00
   3.0000000e+00   1.5445923e+02  -2.6727366e+00  -3.7256290e+00
   2.0000000e+00   1.6365367e+02  -3.7110437e-02  -2.0739400e+00
   0.0000000e+00   1.6657438e+02  -4.4471992e-01   2.1692111e+00
   5.0000000e+00   1.6785318e+02  -4.7276326e+00   4.1670746e-01
   0.0000000e+00   2.2936613e+02  -4.3459527e-01   2.2317157e+00
   1.0000000e+00   2.3636499e+02  -2.3911006e+00  -6.3567288e-01
   1.0000000e+00   2.4872726e+02  -2.9180413e+00   4.9455496e-01
   3.0000000e+00   2.8408073e+02  -2.9916914e+00  -3.9857560e+00
   0.0000000e+00   3.1202381e+02  -5.0370220e-01   2.4202887e+00
   3.0000000e+00   3.2158906e+02  -2.0595334e+00  -3.9757073e+00
   1.0000000e+00   3.3080365e+02  -2.4035839e+00   2.6635878e-01
   2.0000000e+00   3.3493670e+02  -1.4857183e+00  -1.8891850e+00
   3.0000000e+00   3.3904184e+02  -2.9256852e+00  -4.4058766e+00
   2.0000000e+00   3.4241187e+02  -6.8904571e-01  -1.8254910e+00
   0.0000000e+00   3.5569176e+02  -4.1143444e-01   2.0618330e+00
   2.0000000e+00   3.5794425e+02  -1.0192667e+00  -1.7644686e+00
   1.0000000e+00   3.7224962e+02  -2.9320124e+00  -2.1029943e-02
   0.0000000e+00   3.9229257e+02  -7.5962609e-01   1.8148397e+00
   1.0000000e+00   4.0681184e+02  -2.5995171e+00  -5.3859257e-01
   3.0000000e+00   4.0792957e+02  -2.1635576e+00  -3.4616687e+00
   0.0000000e+00   4.1690492e+02  -4.0876847e-01   1.8067035e+00
   4.0000000e+00   4.1804500e+02   3.0938644e+00  -4.1052972e+00
   2.0000000e+00   4.2014235e+02  -5.5875128e-01  -1.3885377e+00
   0.0000000e+00   4.2157600e+02   1.4519327e-01   2.2742104e+00
   1.0000000e+00   4.4200792e+02  -2.2116236e+00  -1.1539058e-01
   5.0000000e+00   4.5003601e+02   8.8828583e-01   4.0367986e+00
   0.0000000e+00   4.6605032e+02  -6.2724429e-01   1.7003523e+00
   1.0000000e+00   4.6655468e+02  -1.2796301e+00  -1.2052501e-01
   4.0000000e+00   4.6774787e+02   3.2357386e+00  -3.8576654e+00
   1.0000000e+00   4.7224010e+02  -2.2470057e+00   7.8604803e-02
   0.0000000e+00   4.8086557e+02  -7.6377491e-01   2.2641985e+00
   3.0000000e+00   4.9021028e+02  -2.7882512e+00  -3.4300329e+00
   0.0000000e+00   4.9401535e+02  -6.3777586e-02   2.1114715e+00
   0.0000000e+00   5.1711993e+02  -2.6342036e-01   2.1302054e+00
   5.0000000e+00   5.2529774e+02   4.8513237e+00  -1.4203986e+00
   2.0000000e+00   5.5084983e+02  -7.4379963e-01  -1.7506898e+00
   5.0000000e+00   5.5152700e+02   4.6835645e+00  -4.0840039e+00
   5.0000000e+00   5.5550582e+02  -2.6037399e+00   1.2323405e+00
   0.0000000e+00   5.6372005e+02  -8.0626419e-01   1.8024839e+00
