   0.0000000e+00   7.0962268e+01  -1.3093521e+00  -4.8609924e-01
   0.0000000e+00   9.0431699e+01  -8.6444789e-01  -1.6133721e-01
   1.0000000e+00   9.0674363e+01   4.2157100e-01  -3.3844442e-01
   1.0000000e+00   1.1742650e+02   8.4239435e-01   3.3048144e-01
   1.0000000e+00   1.4579007e+02   1.1388719e+00   2.2074669e-01
   0.0000000e+00   1.4598976e+02  -7.6765277e-01   8.1292980e-01
   0.0000000e+00   1.5162409e+02  -9.8123389e-01  -2.8374836e-01
   1.0000000e+00   1.5750923e+02   7.1896198e-01   2.0949441e-01
   0.0000000e+00   1.8619473e+02  -5.3525234e-01  -5.6623697e-02
   1.0000000e+00   2.3284104e+02   9.3507675e-01  -2.0456438e-01
   0.0000000e+00   2.5553469e+02  -1.1666331e+00  -1.2740513e-02
   1.0000000e+00   3.1920435e+02   9.5062948e-01   1.0716100e-01
   1.0000000e+00   3.4088643e+02   1.1292150e+00  -4.5345630e-01
   0.0000000e+00   3.6709885e+02  -1.1663183e+00  -6.6665792e-01
   0.0000000e+00   3.8122800e+02  -1.2500640e+00   3.2872297e-01
   0.0000000e+00   3.8843782e+02  -8.0827180e-01   1.4578259e-01
   1.0000000e+00   3.9885197e+02   8.7968965e-01   3.4668306e-01
   1.0000000e+00   4.1665758e+02   1.0408914e+00   1.3297873e-01
   0.0000000e+00   4.2170602e+02  -1.0898315e+00  -3.1669616e-01
   0.0000000e+00   4.6272129e+02  -1.0380703e+00   2.3007534e-01
   0.0000000e+00   4.8194797e+02  -1.1604969e+00   4.5211344e-03
   0.0000000e+00   4.8600530e+02  -9.3370322e-01  -9.2272775e-02
   0.0000000e+00   5.1103443e+02  -1.1160056e+00   5.2905123e-02
   1.0000000e+00   5.1381397e+02   3.6129107e-01   8.4787080e-03
   1.0000000e+00   5.4922060e+02   9.6248490e-01   2.0427063e-01
   1.0000000e+00   6.0015345e+02   1.4376052e+00  -2.1001053e-01
   0.0000000e+00   6.6667241e+02  -7.1749917e-01  -2.1619985e-01
   0.0000000e+00   6.8064095e+02  -1.8762165e+00   3.2215952e-01
   1.0000000e+00   6.9028220e+02   9.7761625e-01  -1.5055887e-01
   0.0000000e+00   7.0737169e+02  -5.8747411e-01   2.5571354e-01
